book_id,search_key,book_title,book_subtitle,book_authors,book_description,industryIdentifiers,text_readingModes,image_readingModes,pageCount,categories,language,imageLinks,ratingsCount,averageRating,country,saleability,isEbook,amount_listPrice,currencyCode_listPrice,amount_retailPrice,currencyCode_retailPrice,buyLink,year,publisher
tPZRAQAAMAAJ,python,Radio Times,,,,OTHER:MINN:319510028012537,False,False,790,,en,http://books.google.com/books/content?id=tPZRAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1971,
A4xzbgcY26MC,python,Contemporary Literary Criticism,"Excerpts from Criticism of the Works of Today's Novelists, Poets, Playwrights, Short Story Writers, Scriptwriters, and Other Creative Writers",,,"ISBN_10:0787680036, ISBN_13:9780787680039",False,False,504,"Literature, Modern",en,http://books.google.com/books/content?id=A4xzbgcY26MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1973,
zWdZAAAAMAAJ,python,A for Andromeda to Zoo Time,"Television Holdings of the National Film and Television Archive, 1936-1979",National Film and Television Archive (Great Britain),No Marketing Blurb,OTHER:UOM:39015034272040,False,False,236,Juvenile Nonfiction,en,http://books.google.com/books/content?id=zWdZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1994,British Film Institute
Y3OYDwAAQBAJ,python,A Student's Guide to Python for Physical Modeling,Updated Edition,"Jesse M. Kinder, Philip Nelson","A fully updated tutorial on the basics of the Python programming language for science students Python is a computer programming language that is rapidly gaining popularity throughout the sciences. This fully updated edition of A Student's Guide to Python for Physical Modeling aims to help you, the student, teach yourself enough of the Python programming language to get started with physical modeling. You will learn how to install an open-source Python programming environment and use it to accomplish many common scientific computing tasks: importing, exporting, and visualizing data; numerical analysis; and simulation. No prior programming experience is assumed. This tutorial focuses on fundamentals and introduces a wide range of useful techniques, including: Basic Python programming and scripting Numerical arrays Two- and three-dimensional graphics Monte Carlo simulations Numerical methods, including solving ordinary differential equations Image processing Animation Numerous code samples and exercises—with solutions—illustrate new ideas as they are introduced. Web-based resources also accompany this guide and include code samples, data sets, and more. This current edition brings the discussion of the Python language, Spyder development environment, and Anaconda distribution up to date. In addition, a new appendix introduces Jupyter notebooks.","ISBN_13:9780691180571, ISBN_10:0691180571",False,True,168,Science,en,http://books.google.com/books/content?id=Y3OYDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,2018,Princeton University Press
QhK7un8Od2kC,python,The Encyclopaedia Britannica,"A Dictionary of Arts, Sciences, Literature and General Information",,,OTHER:BML:37001104322412,False,False,1008,,en,http://books.google.com/books/content?id=QhK7un8Od2kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1911,
QvLe6yulIzYC,python,The Encyclopædia Britannica,"A Dictionary of Arts, Sciences, Literature and General Information",,,OTHER:COLUMBIA:CU06905994,False,False,1010,Encyclopedias and dictionaries,en,http://books.google.com/books/content?id=QvLe6yulIzYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1911,
cF8NAQAAMAAJ,python,Academic American Encyclopedia,,,A twenty-one volume set of encyclopedias providing an alphabetical listing of information on a variety of topics.,OTHER:UOM:49015003030997,False,False,656,Encyclopedias and dictionaries,en,http://books.google.com/books/content?id=cF8NAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1998,
KTMXwRP2L5kC,python,The Encyclopaedia Britannica: Poll-Reeves,,,"""The last great work of the age of reason, the final instance when all human knowledge could be presented with a single point of view ... Unabashed optimism, and unabashed racism, pervades many entries in the 11th, and provide its defining characteristics ... Despite its occasional ugliness, the reputation of the 11th persists today because of the staggering depth of knowledge contained with its volumes. It is especially strong in its biographical entries. These delve deeply into the history of men and women prominent in their eras who have since been largely forgotten - except by the historians, scholars""-- The Guardian, https://www.theguardian.com/books/booksblog/2012/apr/10/encyclopedia-britannica-11th-edition.",OTHER:UCD:31175029668046,False,False,1014,Encyclopedias and dictionaries,en,http://books.google.com/books/content?id=KTMXwRP2L5kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1911,
lEBDyQEACAAJ,python,Building Python Programs (POD File),,Stuart Reges,,"ISBN_10:0135307317, ISBN_13:9780135307311",False,False,833,,en,,0,0,IN,NOT_FOR_SALE,False,0,,0,,,2018,
CdV_0AEACAAJ,python,Hands-on Machine Learning with Scikit-Learn and TensorFlow,"Concepts, Tools, and Techniques to Build Intelligent Systems",Aurélien Géron,,OTHER:OCLC:1345206914,False,False,0,Artificial intelligence,en,,0,0,IN,NOT_FOR_SALE,False,0,,0,,,2019,
PrpJwgEACAAJ,python,Flutter in Action,,Eric Windmill,"Summary In 2017, consumers downloaded 178 billion apps, and analysts predict growth to 258 billion by 2022. Mobile customers are demanding more—and better—apps, and it’s up to developers like you to write them! Flutter, a revolutionary new cross-platform software development kit created by Google, makes it easier than ever to write secure, high-performance native apps for iOS and Android. Flutter apps are blazingly fast because this open source solution compiles your Dart code to platform-specific programs with no JavaScript bridge! Flutter also supports hot reloading to update changes instantly. And thanks to its built-in widgets and rich motion APIs, Flutter’s apps are not just highly responsive, they’re stunning! Purchase of the print book includes a free eBook in PDF, Kindle, and ePub formats from Manning Publications. About the technology With Flutter, you can build mobile applications using a single, feature-rich SDK that includes everything from a rendering engine to a testing environment. Flutter compiles programs written in Google’s intuitive Dart language to platform-specific code so your iOS and Android games, utilities, and shopping platforms all run like native Java or Swift apps. About the book Flutter in Action teaches you to build professional-quality mobile applications using the Flutter SDK and the Dart programming language. You’ll begin with a quick tour of Dart essentials and then dive into engaging, well-described techniques for building beautiful user interfaces using Flutter’s huge collection of built-in widgets. The combination of diagrams, code examples, and annotations makes learning a snap. As you go, you’ll appreciate how the author makes easy reading of complex topics like routing, state management, and async programming. What's inside Understanding the Flutter approach to the UI All the Dart you need to get started Creating custom animations Testing and debugging About the reader You’ll need basic web or mobile app development skills. About the author Eric Windmill is a professional Dart developer and a contributor to open-source Flutter projects. His work is featured on the Flutter Showcase page. Table of Contents: PART 1 - MEET FLUTTER 1 ¦ Meet Flutter 2 ¦ A brief intro to Dart 3 ¦ Breaking into Flutter PART 2 - FLUTTER USER INTERACTION, STYLES, AND ANIMATIONS 4 ¦ Flutter UI: Important widgets, themes, and layout 5 ¦ User interaction: Forms and gestures 6 ¦ Pushing pixels: Flutter animations and using the canvas PART 3 - STATE MANAGEMENT AND ASYNCHRONOUS DART 7 ¦ Flutter routing in depth 8 ¦ Flutter state management 9 ¦ Async Dart and Flutter and infinite scrolling PART 4 - BEYOND FOUNDATIONS 10 ¦ Working with data: HTTP, Firestore, and JSON 11 ¦ Testing Flutter apps","ISBN_10:1617296147, ISBN_13:9781617296147",False,False,0,Computers,en,http://books.google.com/books/content?id=PrpJwgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,2019,Manning
WdLEXIQCRiUC,python,The Encyclopædia Britannica: Poll-Reeves,,,,OTHER:UFL:31262052088688,False,False,1006,Encyclopedias and dictionaries,en,http://books.google.com/books/content?id=WdLEXIQCRiUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1911,
gPrk-rQVaT0C,python,The Encyclopaedia Britannica: Pay to Ree,,,,OTHER:HARVARD:32044038447074,False,False,1006,Encyclopedias and dictionaries,en,http://books.google.com/books/content?id=gPrk-rQVaT0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1911,
bcdBAQAAMAAJ,python,Encyclopedia Britannica,"A Dictionary of Arts, Sciences, Literature and General Information",,,OTHER:OSU:32435022740823,False,False,2034,Encyclopedias and dictionaries,en,http://books.google.com/books/content?id=bcdBAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1911,
imzQwjVwxXYC,python,The Encyclopedia Britannica,"A Dictionary of Arts, Sciences, Literature and General Information",,,OTHER:STANFORD:36105071182500,False,False,986,Encyclopedias and dictionaries,en,http://books.google.com/books/content?id=imzQwjVwxXYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1911,
Hz0xAQAAMAAJ,python,The Country Gentleman,,,,OTHER:UOM:39015084520124,False,False,1540,Agriculture,en,http://books.google.com/books/content?id=Hz0xAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1920,
p1dxUmGjAIoC,python,Twentieth Century,,Lorraine Glennon,Large pictorial and textual chronicle of world history throughout the 20th century.,"ISBN_10:157215277X, ISBN_13:9781572152779",False,False,760,History,en,http://books.google.com/books/content?id=p1dxUmGjAIoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1999,
0EF6Jm8_vSAC,python,The 20th Century,,Lorraine Glennon,Large pictorial and textual chronicle of world history throughout the 20th century.,"ISBN_10:1572152788, ISBN_13:9781572152786",False,False,764,History,en,http://books.google.com/books/content?id=0EF6Jm8_vSAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1999,
DxZOEAAAQBAJ,python,"The Art of Mac Malware, Volume 1",The Guide to Analyzing Malicious Software,Patrick Wardle,"A comprehensive guide to the threats facing Apple computers and the foundational knowledge needed to become a proficient Mac malware analyst. Defenders must fully understand how malicious software works if they hope to stay ahead of the increasingly sophisticated threats facing Apple products today. The Art of Mac Malware, Volume 1: The Guide to Analyzing Malicious Software is a comprehensive handbook to cracking open these malicious programs and seeing what’s inside. Discover the secrets of nation state backdoors, destructive ransomware, and subversive cryptocurrency miners as you uncover their infection methods, persistence strategies, and insidious capabilities. Then work with and extend foundational reverse-engineering tools to extract and decrypt embedded strings, unpack protected Mach-O malware, and even reconstruct binary code. Next, using a debugger, you’ll execute the malware, instruction by instruction, to discover exactly how it operates. In the book’s final section, you’ll put these lessons into practice by analyzing a complex Mac malware specimen on your own. You’ll learn to: Recognize common infections vectors, persistence mechanisms, and payloads leveraged by Mac malware Triage unknown samples in order to quickly classify them as benign or malicious Work with static analysis tools, including disassemblers, in order to study malicious scripts and compiled binaries Leverage dynamical analysis tools, such as monitoring tools and debuggers, to gain further insight into sophisticated threats Quickly identify and bypass anti-analysis techniques aimed at thwarting your analysis attempts A former NSA hacker and current leader in the field of macOS threat analysis, Patrick Wardle uses real-world examples pulled from his original research. The Art of Mac Malware, Volume 1: The Guide to Analyzing Malicious Software is the definitive resource to battling these ever more prevalent and insidious Apple-focused threats.","ISBN_13:9781718501942, ISBN_10:1718501943",False,False,329,Computers,en,http://books.google.com/books/content?id=DxZOEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,2022,No Starch Press
q0MOAQAAMAAJ,python,The Encyclopaedia Britannica,"A Dictionary of Arts, Sciences, Liter Ature and General Information",Hugh Chisholm,,OTHER:UOM:39015015205225,False,False,1008,Encyclopedias and dictionaries,en,http://books.google.com/books/content?id=q0MOAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1911,
riBBDwAAQBAJ,python,blogdown,Creating Websites with R Markdown,"Yihui Xie, Alison Presmanes Hill, Amber Thomas","blogdown: Creating Websites with R Markdown provides a practical guide for creating websites using the blogdown package in R. In this book, we show you how to use dynamic R Markdown documents to build static websites featuring R code (or other programming languages) with automatically rendered output such as graphics, tables, analysis results, and HTML widgets. The blogdown package is also suitable for technical writing with elements such as citations, footnotes, and LaTeX math. This makes blogdown an ideal platform for any website designed to communicate information about data science, data analysis, data visualization, or R programming. Note that blogdown is not just for blogging or sites about R; it can also be used to create general-purpose websites. By default, blogdown uses Hugo, a popular open-source static website generator, which provides a fast and flexible way to build your site content to be shared online. Other website generators like Jekyll and Hexo are also supported. In this book, you will learn how to: Build a website using the blogdown package; Create blog posts and other website content as dynamic documents that can be easily edited and updated; Customize Hugo templates to suit your site’s needs; Publish your website online; Migrate your existing websites to blogdown and Hugo.","ISBN_13:9781351108171, ISBN_10:1351108174",True,True,193,Business & Economics,en,http://books.google.com/books/content?id=riBBDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1,4,IN,FOR_SALE,True,2577.12,INR,2577.12,INR,https://play.google.com/store/books/details?id=riBBDwAAQBAJ&rdid=book-riBBDwAAQBAJ&rdot=1&source=gbs_api,2017,CRC Press
DhBTAAAAYAAJ,python,Encyclopedia Britannica,"A Dictionary of Arts, Sciences, Literature and General Information",Hugh Chisholm,,OTHER:PRNC:32101079230031,False,False,2026,Encyclopedias and dictionaries,en,http://books.google.com/books/content?id=DhBTAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1911,
Wto9AQAAMAAJ,python,The Encyclopaedia Britannica,"A Dictionary of Arts, Sciences, Literature and General Information",Hugh Chrisholm,,OTHER:PSU:000058401620,False,False,2030,Encyclopedias and dictionaries,en,http://books.google.com/books/content?id=Wto9AQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1911,
sxBPAAAAYAAJ,python,A New English Dictionary on Historical Principles,Founded Mainly on the Materials Collected by the Philological Society,"James Augustus Henry Murray, Sir William Alexander Craigie, Charles Talbut Onions",,OTHER:PRNC:32101079838601,False,False,816,English language,en,http://books.google.com/books/content?id=sxBPAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1888,
VZcwAQAAMAAJ,python,Shooting and Fishing,,,,OTHER:CORNELL:31924089863314,False,False,532,Firearms,en,http://books.google.com/books/content?id=VZcwAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1916,
C1IZAAAAYAAJ,python,Arms and the Man,,,,OTHER:PRNC:32101065267377,False,False,480,,en,http://books.google.com/books/content?id=C1IZAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1916,
h1v6DwAAQBAJ,python,Super Scratch Programming Adventure! (Scratch 3),,The LEAD Project,"Comics! Games! Programming! Now updated to cover Scratch 3. Scratch is the wildly popular educational programming language used by millions of first-time learners in classrooms and homes worldwide. By dragging together colorful blocks of code, kids can learn computer programming concepts and make cool games and animations. The latest version, Scratch 3, features an updated interface, new sprites and programming blocks, and extensions that let you program things like the micro:bit. In Super Scratch Programming Adventure!, kids learn programming fundamentals as they make their very own playable video games. They'll create projects inspired by classic arcade games that can be programmed (and played!) in an afternoon. Patient, step-by-step explanations of the code and fun programming challenges will have kids creating their own games in no time. This full-color comic book makes programming concepts like variables, flow control, and subroutines effortless to absorb. Packed with ideas for games that kids will be proud to show off, Super Scratch Programming Adventure! is the perfect first step for the budding programmer. Covers Scratch 3","ISBN_13:9781718500129, ISBN_10:1718500122",False,False,161,Juvenile Nonfiction,en,http://books.google.com/books/content?id=h1v6DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,2019,No Starch Press
0vr7vQAACAAJ,python,Python,The Complete Beginner's Guide,Byron Francis,"Python - The Complete Beginner's Guide! If you are new to programming with Python and are looking for a solid introduction, this is the book for you. Developed by computer science instructors, books in the ""for the absolute beginner"" series teach the principles of programming through simple game creation. You will acquire the skills that you need for practical Python programming applications and will learn how these skills can be put to use in real-world scenarios. Throughout the chapters, you will find code samples that illustrate concepts presented. At the end of each chapter, you will find a complete game that demonstrates the key ideas in the chapter, a summary of the chapter, and a set of challenges that tests your newfound knowledge. By the time you finish this book, you'll be well versed in Python and be able to apply the basic programming principles you've learned to the next programming language you tackle. Here Is A Preview Of What Inside The Book: What is Python and why learn it? Installation Variables and Datatypes Basic Operators Sequences Working with lists Working with strings Sets Dictionaries Conditionals Loops Custom Functions Classes Modules and Packages File Handling Advanced Functionalities Exercises and solutions Take Action Today and Learn Python Programming In No Time! Click the ""Buy now with 1-Click"" to the right and get this guide immediately.","ISBN_10:1535483830, ISBN_13:9781535483834",False,False,112,,en,http://books.google.com/books/content?id=0vr7vQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,2016,Createspace Independent Publishing Platform
AaebzgEACAAJ,python,"Regression, a Friendly Guide",,Matthew Rudd,"A friendly, fun guide to making accurate predictions and revealing relationships in your data using linear and logistic regression. Regression, a Friendly Guide teaches you to build, assess, and interpret regression models. In each chapter, new modelling paradigms are introduced with simple language and illustrative examples. You’ll steadily build up your theoretical understanding until you can intuitively interpret abstract regression models and their underlying mathematics. Start off by building linear and logistic regression models with one or more variables, and master regression for count models. Learn to use simulation methods to assess your models, and discover advanced techniques like generalized additive models, penalty methods, and quantile regression. You’ll even learn how to interpret your models and findings for non-technical coworkers, to ensure your whole organization is making reliable decisions driven by accurate analysis. Purchase of the print book includes a free eBook in PDF, Kindle, and ePub formats from Manning Publications.","ISBN_10:1617298956, ISBN_13:9781617298950",False,False,375,Computers,en,http://books.google.com/books/content?id=AaebzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,2022,Manning Publications
5Io4AQAAMAAJ,python,The Sketch,A Journal of Art and Actuality,,,OTHER:MINN:31951002800481Z,False,False,850,,en,http://books.google.com/books/content?id=5Io4AQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,1914,
UZiSzgEACAAJ,python,Wooden Cow,,Ti Jān̲akirāman̲,,"ISBN_10:9354420141, ISBN_13:9789354420146",False,False,0,Tamil fiction,en,http://books.google.com/books/content?id=UZiSzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,2021,
_UUEtAEACAAJ,python,"Flask Web Development, 2nd Edition",,Miguel Grinberg,"With Early Release ebooks, you get books in their earliest form — the author's raw and unedited content as he or she writes — so you can take advantage of these technologies long before the official release of these titles. You'll also receive updates when significant changes are made, new chapters are available, and the final ebook bundle is released. Take full creative control of your web applications with Flask, the Python-based microframework. With the second edition of this hands-on book, you’ll learn the framework from the ground up by developing, step-by-step, a real-world project created by author Miguel Grinberg. This refreshed edition accounts for important technology changes that have occurred in the past three years. You’ll learn the framework’s core functionality, as well as how to extend applications with advanced web techniques such as database migration and web service communication. The first part of each chapter provides you with reference and background for the topic in question, while the second part guides you though a hands-on implementation of the topic. If you have Python experience, this book shows you how to take advantage of the creative freedom Flask provides.","ISBN_10:1491991720, ISBN_13:9781491991725",False,False,250,Python (Computer program language),en,,0,0,IN,NOT_FOR_SALE,False,0,,0,,,2018,
spWaDwAAQBAJ,python,Get Coding 2! Build Five Computer Games Using HTML and JavaScript,,David Whitney,"Ready to learn how to code a game? Get an introduction to programming with this fun and accessible guide. Learn HTML and JavaScript. Design and build five interactive computer games. Create cool graphics. Code simple artificial intelligence. This appealing guide, covering essential coding concepts, offers an ideal introduction to all these activities and more. By following simple step-by-step instructions and completing five exciting missions, aspiring programmers are invited to code well-known games such as tic-tac-toe and table tennis, then customize their projects to test their skills.","ISBN_13:9781536205411, ISBN_10:1536205419",False,False,225,Juvenile Nonfiction,en,http://books.google.com/books/content?id=spWaDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,2019,Candlewick
eSRquQEACAAJ,python,Python 201,Intermediate Python,Michael Driscoll,"Python 201 is the sequel to my first book, Python 101. If you already know the basics of Python and now you want to go to the next level, then this is the book for you! This book is for intermediate level Python programmers only. There won't be any beginner chapters here. This book is based on Python 3. You will learn about exciting topics such as working with descriptors, super, context managers, iterators and much, much more!","ISBN_10:1717721036, ISBN_13:9781717721037",False,False,258,,en,http://books.google.com/books/content?id=eSRquQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,2018,Independently Published
KbbfzgEACAAJ,python,Scientific Visualization,Python & Matplotlib,Nicolas Rougier,,"ISBN_10:2957990105, ISBN_13:9782957990108",False,False,208,,en,,0,0,IN,NOT_FOR_SALE,False,0,,0,,,2021,
iA6UDwAAQBAJ,python,"7 Rules for Positive, Productive Change","Micro Shifts, Macro Results",Esther Derby,"Change is difficult but essential—Esther Derby offers seven guidelines for change by attraction, an approach that draws people into the process so that instead of resisting change, they embrace it. Even if you don't have change management in your job description, your job involves change. Change is a given as modern organizations respond to market and technology advances, make improvements, and evolve practices to meet new challenges. This is not a simple process on any level. Often, there is no indisputable right answer, and responding requires trial and error, learning and unlearning. Whatever you choose to do, it will interact with existing policies and structures in unpredictable ways. And there is, quite simply, a natural human resistance to being told to change. Rather than creating more rigorous preconceived plans or imposing change by decree, agile software developer turned organizational change expert Esther Derby offers change by attraction, an approach that is adaptive and responsive and engages people in learning, evolving, and owning the new way. She presents a set of seven heuristics—guides to problem-solving—that empower people to achieve outcomes within broad constraints using their personal ingenuity and creativity. When you work by attraction, you give space and support for people to feel the loss that comes with change and help them see what is valuable about the future you propose. Resistance fades because people feel there is nothing to push against—only something they want to move toward. Derby's approach clears the fog to provide a new way forward that honors people and creates safety for change.","ISBN_13:9781523085804, ISBN_10:1523085800",False,True,188,Business & Economics,en,http://books.google.com/books/content?id=iA6UDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,2019,Berrett-Koehler Publishers
BLFmDwAAQBAJ,python,Learn PowerShell Core 6.0,Automate and control administrative tasks using DevOps principles,"David das Neves, Jan-Hendrik Peters","Enhance your skills in expert module development, deployment, security, DevOps, and cloud Key Features A step-by-step guide to get you started with PowerShell Core 6.0 Harness the capabilities of PowerShell Core 6.0 to perform simple to complex administration tasks Learn core administrative concepts such as scripting, pipelines, and DSC Book Description Beginning with an overview of the different versions of PowerShell, Learn PowerShell Core 6.0 introduces you to VSCode and then dives into helping you understand the basic techniques in PowerShell scripting. You will cover advanced coding techniques, learn how to write reusable code as well as store and load data with PowerShell. This book will help you understand PowerShell security and Just Enough Administration, enabling you to create your own PowerShell repository. The last set of chapters will guide you in setting up, configuring, and working with Release Pipelines in VSCode and VSTS, and help you understand PowerShell DSC. In addition to this, you will learn how to use PowerShell with Windows, Azure, Microsoft Online Services, SCCM, and SQL Server. The final chapter will provide you with some use cases and pro tips. By the end of this book, you will be able to create professional reusable code using security insight and knowledge of working with PowerShell Core 6.0 and its most important capabilities. What you will learn Get to grips with Powershell Core 6.0 Explore basic and advanced PowerShell scripting techniques Get to grips with Windows PowerShell Security Work with centralization and DevOps with PowerShell Implement PowerShell in your organization through real-life examples Learn to create GUIs and use DSC in production Who this book is for If you are a Windows administrator or a DevOps user who wants to leverage PowerShell to automate simple to complex tasks, then this book is for you. Whether you know nothing about PowerShell or just enough to get by, this guide will give you what you need to go to take your scripting to the next level. You’ll also find this book useful if you’re a PowerShell expert looking to expand your knowledge in areas such as PowerShell Security and DevOps.","ISBN_13:9781788835473, ISBN_10:1788835476",True,True,543,Computers,en,http://books.google.com/books/content?id=BLFmDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,0,0,IN,FOR_SALE,True,3515.21,INR,3515.21,INR,https://play.google.com/store/books/details?id=BLFmDwAAQBAJ&rdid=book-BLFmDwAAQBAJ&rdot=1&source=gbs_api,2018,Packt Publishing Ltd
G77VyAEACAAJ,python,Practical Social Network Analysis with Python,,"Krishna Raj P.M., Ankith Mohan, K.G. Srinivasa","This book focuses on social network analysis from a computational perspective, introducing readers to the fundamental aspects of network theory by discussing the various metrics used to measure the social network. It covers different forms of graphs and their analysis using techniques like filtering, clustering and rule mining, as well as important theories like small world phenomenon. It also presents methods for identifying influential nodes in the network and information dissemination models. Further, it uses examples to explain the tools for visualising large-scale networks, and explores emerging topics like big data and deep learning in the context of social network analysis. With the Internet becoming part of our everyday lives, social networking tools are used as the primary means of communication. And as the volume and speed of such data is increasing rapidly, there is a need to apply computational techniques to interpret and understand it. Moreover, relationships in molecular structures, co-authors in scientific journals, and developers in a software community can also be understood better by visualising them as networks. This book brings together the theory and practice of social network analysis and includes mathematical concepts, computational techniques and examples from the real world to offer readers an overview of this domain.","ISBN_10:303007241X, ISBN_13:9783030072414",False,False,0,Computers,en,http://books.google.com/books/content?id=G77VyAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0,0,IN,NOT_FOR_SALE,False,0,,0,,,2019,Springer
SH18DwAAQBAJ,python,Hands-On GPU Programming with Python and CUDA,Explore high-performance parallel computing with CUDA,Dr. Brian Tuomanen,"Build real-world applications with Python 2.7, CUDA 9, and CUDA 10. We suggest the use of Python 2.7 over Python 3.x, since Python 2.7 has stable support across all the libraries we use in this book. Key FeaturesExpand your background in GPU programming—PyCUDA, scikit-cuda, and NsightEffectively use CUDA libraries such as cuBLAS, cuFFT, and cuSolverApply GPU programming to modern data science applicationsBook Description Hands-On GPU Programming with Python and CUDA hits the ground running: you’ll start by learning how to apply Amdahl’s Law, use a code profiler to identify bottlenecks in your Python code, and set up an appropriate GPU programming environment. You’ll then see how to “query” the GPU’s features and copy arrays of data to and from the GPU’s own memory. As you make your way through the book, you’ll launch code directly onto the GPU and write full blown GPU kernels and device functions in CUDA C. You’ll get to grips with profiling GPU code effectively and fully test and debug your code using Nsight IDE. Next, you’ll explore some of the more well-known NVIDIA libraries, such as cuFFT and cuBLAS. With a solid background in place, you will now apply your new-found knowledge to develop your very own GPU-based deep neural network from scratch. You’ll then explore advanced topics, such as warp shuffling, dynamic parallelism, and PTX assembly. In the final chapter, you’ll see some topics and applications related to GPU programming that you may wish to pursue, including AI, graphics, and blockchain. By the end of this book, you will be able to apply GPU programming to problems related to data science and high-performance computing. What you will learnLaunch GPU code directly from PythonWrite effective and efficient GPU kernels and device functionsUse libraries such as cuFFT, cuBLAS, and cuSolverDebug and profile your code with Nsight and Visual ProfilerApply GPU programming to datascience problemsBuild a GPU-based deep neuralnetwork from scratchExplore advanced GPU hardware features, such as warp shufflingWho this book is for Hands-On GPU Programming with Python and CUDA is for developers and data scientists who want to learn the basics of effective GPU programming to improve performance using Python code. You should have an understanding of first-year college or university-level engineering mathematics and physics, and have some experience with Python as well as in any C-based programming language such as C, C++, Go, or Java.","ISBN_13:9781788995221, ISBN_10:1788995228",True,True,300,Computers,en,http://books.google.com/books/content?id=SH18DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,0,0,IN,FOR_SALE,True,3515.21,INR,3515.21,INR,https://play.google.com/store/books/details?id=SH18DwAAQBAJ&rdid=book-SH18DwAAQBAJ&rdot=1&source=gbs_api,2018,Packt Publishing Ltd
